id,vendor_id,pickup_datetime,dropoff_datetime,passenger_count,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,store_and_fwd_flag,trip_duration
id1888050,2,5/3/2016 17:35,5/3/2016 17:46,1,-73.99211884,40.72525406,-73.99514008,40.73921585,N,652
id0351765,2,5/24/2016 21:20,5/24/2016 21:29,2,-73.97338867,40.75947952,-73.98789215,40.76216125,N,534
id1337435,2,1/28/2016 23:35,1/28/2016 23:41,1,0,0,-73.99080658,40.75071335,N,362
id2741744,2,5/10/2016 12:31,5/10/2016 12:57,1,-73.97864532,40.75273132,-73.99221802,40.70227814,N,1525
id1626380,2,4/17/2016 12:20,4/17/2016 12:37,5,-73.97454071,40.74214554,-74.01052856,40.72159195,N,1023
id0723310,1,4/6/2016 21:16,4/6/2016 21:38,1,-73.98739624,40.75540924,-73.95212555,40.77725983,N,1321
id3766238,2,3/9/2016 10:48,3/9/2016 10:56,1,-73.9959259,40.73867416,-73.98831177,40.74907684,N,514
id0385922,1,3/7/2016 6:45,3/7/2016 6:51,1,0,40.76004028,-73.974823,40.75553131,N,378
id1434709,2,3/19/2016 22:37,3/19/2016 22:46,1,-73.99736023,40.74681854,0,40.73166656,N,524
id3989638,2,2/21/2016 7:02,2/21/2016 7:21,1,-73.98596191,40.74662018,-73.86134338,40.76805496,N,1123
id1398072,2,4/4/2016 12:37,4/4/2016 13:05,1,-73.99224854,40.74890137,-73.96096039,40.76945114,N,1680
id3426506,2,4/25/2016 12:01,4/25/2016 12:35,1,-73.98661804,40.76084137,-73.78691864,40.6473999,N,1984
id1561435,2,4/7/2016 8:49,4/7/2016 8:51,6,-73.99707031,40.73690033,-73.99282074,0,N,119
id3825128,1,1/4/2016 22:42,1/4/2016 22:51,1,-73.99134827,40.75101852,-73.97576904,40.73278809,N,537
id1954869,1,6/14/2016 15:50,6/14/2016 16:02,2,-73.96896362,40.76405334,-73.974823,40.75499725,N,705
id2269402,2,2/18/2016 16:07,2/18/2016 16:33,1,-73.97915649,40.78467941,-73.93834686,40.81740952,N,1518
id2705254,2,1/17/2016 14:05,1/17/2016 14:19,5,-73.97958374,40.7610321,0,40.75025177,N,869
id2928223,2,2/18/2016 15:31,2/18/2016 15:41,1,-73.95715332,40.78091049,0,40.76522064,N,626
id2594682,1,6/30/2016 8:11,6/30/2016 8:30,1,0,40.75404358,0,40.72988129,N,1150
id1751108,2,2/13/2016 23:59,2/14/2016 0:13,5,-74.00871277,40.70447922,-74.00525665,40.72848129,N,822
id3754779,2,2/10/2016 10:12,2/10/2016 10:17,1,-73.95068359,40.77142334,-73.95830536,40.76383591,N,297
id1141054,2,6/19/2016 20:55,6/19/2016 21:06,1,-73.99557495,40.72526932,-73.98915863,40.7561264,N,636
id1443120,2,1/21/2016 7:08,1/21/2016 7:13,1,-73.96853638,40.77042389,-73.97079468,40.75616455,N,322
id1327281,1,2/11/2016 17:02,2/11/2016 17:22,1,-74.00833893,40.70757294,-73.99505615,40.72759247,N,1174
id2231256,1,2/27/2016 3:38,2/27/2016 3:48,1,-73.9467392,40.68300629,-73.93061066,40.66854477,N,613
id1714449,1,3/12/2016 4:38,3/12/2016 4:40,1,-73.98933411,40.73603439,-73.98313904,40.74516678,N,141
id0279535,2,6/16/2016 18:32,6/16/2016 18:53,1,0,40.73187637,-73.98683167,40.75098801,N,1278
id1219711,1,3/11/2016 18:09,3/11/2016 18:18,1,-73.98859406,0,-73.98903656,40.75609589,N,573
id1131594,1,6/14/2016 13:45,6/14/2016 14:10,1,-73.96461487,40.76486206,-73.96819305,40.79914474,N,1521
id1690869,1,2/10/2016 18:26,2/10/2016 18:38,1,0,40.74288177,-73.98133087,40.77907562,N,696
id2843583,1,1/20/2016 16:26,1/20/2016 16:34,1,-73.98542786,40.73843765,-73.97884369,0,N,508
id1693171,1,2/7/2016 14:27,2/7/2016 14:32,1,-74.00059509,40.73738098,-73.99301147,40.74280548,N,308
id1974860,1,1/28/2016 21:02,1/28/2016 21:16,2,-73.94628906,40.77287292,-73.97936249,40.77160263,N,823
id3335745,2,6/11/2016 21:09,6/11/2016 21:28,3,-74.00231171,40.72912598,-73.98844147,40.75938034,N,1125
id1405824,1,2/22/2016 9:05,2/22/2016 9:16,1,-73.98487854,40.74836731,0,40.73412323,N,689
id1163752,1,5/4/2016 16:35,5/4/2016 17:00,1,-73.99586487,40.72635651,-74.00269318,40.76063156,N,1511
id3167639,2,2/16/2016 2:45,2/16/2016 2:53,1,-74.00617981,40.74034119,-73.99842072,40.72481155,N,507
id0128407,2,2/6/2016 20:37,2/6/2016 20:41,5,-73.92092133,40.75667953,-73.9181366,40.76539993,N,215
id3654122,2,5/29/2016 7:34,5/29/2016 7:39,3,-73.98321533,40.74769211,-73.97215271,40.74309921,N,268
id0209613,1,6/1/2016 15:41,6/1/2016 15:46,1,0,40.73696518,-73.98273468,40.73141861,N,281
id0486582,1,2/20/2016 15:40,2/20/2016 16:09,1,0,40.8024292,-73.98890686,40.74654007,N,1697
id3985820,2,6/6/2016 0:58,6/6/2016 1:02,1,-73.98322296,0,-73.98428345,40.71625137,N,281
id1712998,1,1/9/2016 1:39,1/9/2016 2:00,1,-73.99027252,40.74650955,-73.98334503,40.69506454,N,1235
id3396336,2,2/26/2016 10:41,2/26/2016 10:58,1,-73.98110199,40.75328064,-74.0109787,40.70188141,N,1019
id3773730,1,6/21/2016 23:21,6/21/2016 23:33,2,-73.98652649,40.7377739,-73.99454498,40.76011658,N,697
id0856767,2,6/2/2016 18:00,6/2/2016 18:11,3,-73.97212219,40.78208923,-73.95249176,40.77259827,N,694
id3309753,1,4/20/2016 18:14,4/20/2016 18:19,1,-74.00662994,40.73181534,0,40.74582672,N,315
id0504293,2,2/24/2016 13:03,2/24/2016 13:18,1,-73.98789978,40.74423218,-73.97914886,40.74957275,N,940
id0079214,2,1/13/2016 9:42,1/13/2016 9:53,2,-74.00270081,40.73927307,-73.9982605,0,N,654
id3892494,1,4/14/2016 13:47,4/14/2016 13:55,1,0,40.75955582,-73.98374176,40.74697495,N,488
id0068625,2,6/14/2016 11:55,6/14/2016 12:28,1,-73.78378296,40.64874268,-73.95898438,40.68523788,N,1997
id1077515,2,6/23/2016 1:14,6/23/2016 1:23,3,-74.00260925,40.73379135,-73.97514343,40.75772858,N,575
id3881403,1,6/20/2016 13:16,6/20/2016 13:21,1,-73.96820068,0,-73.96743774,40.75654602,N,310
id2791174,2,1/30/2016 11:53,1/30/2016 12:03,2,-73.98165131,40.77936935,-73.98461151,40.75909042,N,603
id1752589,2,3/25/2016 10:56,3/25/2016 11:05,1,-73.9794693,40.7867012,-73.95593262,40.77965927,N,554
id2179983,2,4/22/2016 8:27,4/22/2016 8:40,4,-73.99002075,40.76715088,-73.96378326,40.80382156,N,789
id1062358,2,6/22/2016 15:16,6/22/2016 15:27,1,-73.98336029,40.7359314,-74.00460052,40.73471069,N,613
id1574369,1,3/22/2016 13:21,3/22/2016 13:34,1,0,40.72546387,-74.00956726,40.71022797,Y,808
id2821977,1,3/11/2016 17:17,3/11/2016 17:23,1,-73.96878815,0,-73.95988464,40.77069473,N,337
id3847521,1,1/21/2016 7:59,1/21/2016 8:05,1,-73.99115753,40.7502861,-73.9989624,40.7543869,N,370
id1107193,2,2/25/2016 12:21,2/25/2016 12:23,1,-73.9786377,40.78300858,-73.97910309,40.78699875,N,137
id3002160,1,2/18/2016 8:12,2/18/2016 8:20,1,-73.99121857,40.75523376,-73.98043823,40.75984955,N,465
id2932978,1,5/9/2016 20:36,5/9/2016 20:39,1,-74.00791168,0,-73.99052429,40.69992828,Y,230
id2050480,1,3/6/2016 14:22,3/6/2016 14:29,1,-73.97827911,40.76460266,-73.98464966,40.75846481,N,431
id1693322,2,2/24/2016 13:58,2/24/2016 14:08,5,-73.98609924,40.74369049,-73.97641754,0,N,608
id0114807,2,1/8/2016 19:25,1/8/2016 19:32,1,-73.99091339,40.75043106,0,40.74853897,N,448
id2677715,2,2/18/2016 23:24,2/18/2016 23:29,1,0,40.77231979,-73.99279785,40.75865173,N,323
id1267808,1,4/15/2016 14:22,4/15/2016 14:39,2,-73.96228027,40.77910614,-73.97367096,40.76490784,N,1006
id3869563,1,6/19/2016 10:01,6/19/2016 10:15,3,-73.96971893,40.75774765,-73.99772644,40.76613998,N,834
id1574963,1,6/23/2016 16:31,6/23/2016 17:27,4,-73.9799118,40.78364563,-73.88556671,0,N,3392
id3309872,1,6/29/2016 13:16,6/29/2016 13:44,2,-73.9900589,40.75661087,-73.954216,40.76394653,N,1681
id0643369,1,5/24/2016 11:11,5/24/2016 11:27,2,-73.97174072,40.76390076,-73.96144104,40.77926254,N,930
id0839961,1,6/17/2016 12:42,6/17/2016 12:51,1,-73.98069763,40.7749939,-73.98860168,40.77495956,N,524
id3317307,2,6/26/2016 0:36,6/26/2016 0:48,1,-73.99462891,0,-73.98915863,40.76699829,N,693
id3862801,1,4/6/2016 21:06,4/6/2016 21:34,4,-73.96728516,40.76028061,-73.99016571,40.75672531,N,1666
id0212134,1,3/25/2016 23:59,3/26/2016 0:00,1,0,40.87165451,-73.90013123,40.87158966,N,0
id0838236,1,3/25/2016 7:12,3/25/2016 7:18,1,-73.94992828,40.77220154,-73.96176147,40.7677002,N,388
id1228303,1,3/6/2016 17:56,3/6/2016 18:12,1,-73.99515533,40.73975754,-73.97634888,40.78875351,N,960
id0497060,1,5/9/2016 11:16,5/9/2016 11:23,1,-73.95185852,0,0,40.77442932,N,415
id3659295,2,4/24/2016 18:14,4/24/2016 18:47,1,-73.87075043,40.77368164,-73.98210144,0,N,1961
id0793627,2,2/5/2016 17:30,2/5/2016 18:10,1,-73.88537598,40.7710495,-73.99510193,40.76193619,N,2396
id3242382,2,2/12/2016 16:14,2/12/2016 16:34,1,-73.96881866,40.76093292,-73.96300507,40.77213669,N,1209
id0055229,1,6/24/2016 17:43,6/24/2016 17:47,1,-73.98748779,40.73954391,-73.99411011,40.73248291,N,264
id2764390,2,3/6/2016 13:50,3/6/2016 13:54,2,-73.94944763,40.82251358,-73.94182587,40.8187027,N,290
id3456811,1,3/24/2016 21:49,3/24/2016 21:54,1,-73.9799881,40.7629509,-73.98828125,40.76224136,N,294
id0122806,1,6/24/2016 18:40,6/24/2016 18:43,1,0,40.7626152,-73.96775055,40.75605011,N,187
id3552942,2,2/26/2016 8:50,2/26/2016 8:57,1,-74.00296783,40.7279129,-73.98977661,0,N,434
id3902164,1,3/18/2016 8:12,3/18/2016 8:20,1,-73.95336914,0,-73.97154999,40.75071716,N,501
id3737683,1,6/3/2016 7:18,6/3/2016 7:21,1,-73.92263794,40.82714081,-73.92354584,40.82264328,N,191
id2756722,1,2/17/2016 14:58,2/17/2016 15:05,1,-73.9509201,40.66450882,-73.94316864,40.65610504,N,413
id3104330,2,1/12/2016 22:40,1/12/2016 22:54,1,-73.99053192,40.71867752,-73.98745728,40.748703,N,808
id0524480,2,5/22/2016 10:41,5/22/2016 11:05,3,0,40.77386093,-73.7816925,40.6444397,N,1397
id2575603,2,6/12/2016 1:31,6/12/2016 1:40,6,-73.98347473,40.76420593,-73.95039368,40.78576279,N,568
id0507065,2,6/6/2016 23:29,6/6/2016 23:35,1,-73.98951721,40.75889969,-73.99132538,40.75017929,N,318
id0020699,2,5/11/2016 15:38,5/11/2016 15:47,6,-73.9681778,0,-73.97427368,40.7587204,N,525
id2103925,1,5/26/2016 18:12,5/26/2016 19:04,1,-73.99132538,40.75164413,-74.17689514,40.69458008,N,3123
id0477180,1,1/30/2016 13:23,1/30/2016 14:06,1,-73.96052551,40.76610565,0,0,N,2567
